symbol1,symbol2,company_name1,company_name2,sector1,sector2,subsector1,subsector2,segment1,segment2,correlation_group,same_subsector,correlation,n_obs,classification_version
EMBR3,SCAR3,EMBRAER,SAO CARLOS,Industrials,Real Estate,Aerospace and Defense,Real Estate,Aerospace,Commercial Properties,Between-sector,False,0.1074931353001277,5410,initial macro-sector classification
BEES3,TRPL4,BANESTES,ISA CTEEP,Financials,Utilities,Banks,Electric Utility,Banks,Transmission,Between-sector,False,0.1072787539352013,4811,initial macro-sector classification
BAZA3,CGAS5,BANCO DA AMAZONIA,COMGAS,Financials,Utilities,Banks,Gas Utility,Banks,Distribution,Between-sector,False,0.1069382267552575,5270,initial macro-sector classification
BEES3,POMO4,BANESTES,MARCOPOLO,Financials,Industrials,Banks,Transportation Equipment,Banks,Commercial Vehicles,Between-sector,False,0.1067237368521087,5134,initial macro-sector classification
CTNM4,FESA4,COTEMINAS,FERBASA,Consumer Cyclical,Basic Materials,Textiles,Steel and Metallurgy,Textiles,Metallurgy,Between-sector,False,0.1054741171522934,5699,initial macro-sector classification
EMAE4,ETER3,EMAE,ETERNIT,Utilities,Industrials,Electric Utility,Construction Materials,Generation,Construction Materials,Between-sector,False,0.1053783217120837,6001,initial macro-sector classification
KLBN4,SCAR3,KLABIN,SAO CARLOS,Basic Materials,Real Estate,Paper and Cellulose,Real Estate,Paper and Cellulose,Commercial Properties,Between-sector,False,0.1052869164077137,5161,initial macro-sector classification
ELET3,MGEL4,ELETROBRAS,MANGELS,Utilities,Basic Materials,Electric Utility,Steel and Metallurgy,Generation and Transmission,Metallurgy,Between-sector,False,0.1051224380004774,5741,initial macro-sector classification
EMAE4,PSSA3,EMAE,PORTO SEGURO,Utilities,Financials,Electric Utility,Insurance,Generation,Insurance,Between-sector,False,0.1047734675461534,4556,initial macro-sector classification
CTNM4,KLBN4,COTEMINAS,KLABIN,Consumer Cyclical,Basic Materials,Textiles,Paper and Cellulose,Textiles,Paper and Cellulose,Between-sector,False,0.1045968734890152,5268,initial macro-sector classification
BOBR4,FESA4,BOMBRIL,FERBASA,Consumer Non-Cyclical,Basic Materials,Personal and Home Care,Steel and Metallurgy,Home Care,Metallurgy,Between-sector,False,0.1042578901510264,5743,initial macro-sector classification
KEPL3,SAPR4,KEPLER WEBER,SANEPAR,Industrials,Utilities,Machinery and Equipment,Water and Sanitation,Agricultural,Water and Sanitation,Between-sector,False,0.1038861961405176,5134,initial macro-sector classification
CPLE6,MGEL4,COPEL,MANGELS,Utilities,Basic Materials,Electric Utility,Steel and Metallurgy,Generation and Distribution,Metallurgy,Between-sector,False,0.10387820888933,5741,initial macro-sector classification
BOBR4,GRND3,BOMBRIL,GRENDENE,Consumer Non-Cyclical,Consumer Cyclical,Personal and Home Care,Apparel and Footwear,Home Care,Footwear,Between-sector,False,0.1037980050524746,4606,initial macro-sector classification
BOBR4,CTNM4,BOMBRIL,COTEMINAS,Consumer Non-Cyclical,Consumer Cyclical,Personal and Home Care,Textiles,Home Care,Textiles,Between-sector,False,0.1032790365112352,5473,initial macro-sector classification
BOBR4,COCE5,BOMBRIL,COELCE,Consumer Non-Cyclical,Utilities,Personal and Home Care,Electric Utility,Home Care,Distribution,Between-sector,False,0.1028350799498137,6015,initial macro-sector classification
BRKM3,CTNM4,BRASKEM,COTEMINAS,Basic Materials,Consumer Cyclical,Chemicals,Textiles,Petrochemicals,Textiles,Between-sector,False,0.1027697056975866,4394,initial macro-sector classification
EMAE4,FESA4,EMAE,FERBASA,Utilities,Basic Materials,Electric Utility,Steel and Metallurgy,Generation,Metallurgy,Between-sector,False,0.1026569020976657,5729,initial macro-sector classification
BEES3,CGAS5,BANESTES,COMGAS,Financials,Utilities,Banks,Gas Utility,Banks,Distribution,Between-sector,False,0.1024485600163094,4971,initial macro-sector classification
COCE5,ETER3,COELCE,ETERNIT,Utilities,Industrials,Electric Utility,Construction Materials,Distribution,Construction Materials,Between-sector,False,0.1023635233362214,6570,initial macro-sector classification
COCE5,CTNM4,COELCE,COTEMINAS,Utilities,Consumer Cyclical,Electric Utility,Textiles,Distribution,Textiles,Between-sector,False,0.1022727178897724,5916,initial macro-sector classification
BEES3,ROMI3,BANESTES,INDS ROMI,Financials,Industrials,Banks,Machinery and Equipment,Banks,Industrial Machinery,Between-sector,False,0.1020373710209391,4817,initial macro-sector classification
EMAE4,ITSA3,EMAE,ITAUSA,Utilities,Financials,Electric Utility,Financial Services,Generation,Holdings,Between-sector,False,0.1019406337449944,5017,initial macro-sector classification
ALPA4,BEES3,ALPARGATAS,BANESTES,Consumer Cyclical,Financials,Apparel and Footwear,Banks,Footwear,Banks,Between-sector,False,0.101804346565535,5046,initial macro-sector classification
BOBR4,EMBR3,BOMBRIL,EMBRAER,Consumer Non-Cyclical,Industrials,Personal and Home Care,Aerospace and Defense,Home Care,Aerospace,Between-sector,False,0.1015877539815012,5977,initial macro-sector classification
COCE5,SHUL4,COELCE,SCHULZ,Utilities,Industrials,Electric Utility,Machinery and Equipment,Distribution,Industrial Machinery,Between-sector,False,0.1013380730603986,5008,initial macro-sector classification
MGEL4,PSSA3,MANGELS,PORTO SEGURO,Basic Materials,Financials,Steel and Metallurgy,Insurance,Metallurgy,Insurance,Between-sector,False,0.1011822721596029,4686,initial macro-sector classification
LREN3,TELB3,LOJAS RENNER,TELEBRAS,Consumer Cyclical,Telecommunications,Retail,Telecommunications,Apparel,Telecommunications,Between-sector,False,0.1011362374746225,3598,initial macro-sector classification
FESA4,SCAR3,FERBASA,SAO CARLOS,Basic Materials,Real Estate,Steel and Metallurgy,Real Estate,Metallurgy,Commercial Properties,Between-sector,False,0.1010388852524488,5366,initial macro-sector classification
CCRO3,MGEL4,CCR,MANGELS,Industrials,Basic Materials,Transportation,Steel and Metallurgy,Infrastructure,Metallurgy,Between-sector,False,0.1008875753983114,4934,initial macro-sector classification
CTNM4,USIM3,COTEMINAS,USIMINAS,Consumer Cyclical,Basic Materials,Textiles,Steel and Metallurgy,Textiles,Steel,Between-sector,False,0.1007798558253912,5286,initial macro-sector classification
BOBR4,PSSA3,BOMBRIL,PORTO SEGURO,Consumer Non-Cyclical,Financials,Personal and Home Care,Insurance,Home Care,Insurance,Between-sector,False,0.1007139888632448,4592,initial macro-sector classification
KLBN4,SHUL4,KLABIN,SCHULZ,Basic Materials,Industrials,Paper and Cellulose,Machinery and Equipment,Paper and Cellulose,Industrial Machinery,Between-sector,False,0.0998083958652714,4796,initial macro-sector classification
BRKM3,KEPL3,BRASKEM,KEPLER WEBER,Basic Materials,Industrials,Chemicals,Machinery and Equipment,Petrochemicals,Agricultural,Between-sector,False,0.0996997464738297,4768,initial macro-sector classification
BEES3,ETER3,BANESTES,ETERNIT,Financials,Industrials,Banks,Construction Materials,Banks,Construction Materials,Between-sector,False,0.0986998643437432,5123,initial macro-sector classification
BRKM3,SCAR3,BRASKEM,SAO CARLOS,Basic Materials,Real Estate,Chemicals,Real Estate,Petrochemicals,Commercial Properties,Between-sector,False,0.0985024985091962,4668,initial macro-sector classification
BEES3,SAPR4,BANESTES,SANEPAR,Financials,Utilities,Banks,Water and Sanitation,Banks,Water and Sanitation,Between-sector,False,0.0981967245436088,4981,initial macro-sector classification
BAZA3,BOBR4,BANCO DA AMAZONIA,BOMBRIL,Financials,Consumer Non-Cyclical,Banks,Personal and Home Care,Banks,Home Care,Between-sector,False,0.0981556434391258,5246,initial macro-sector classification
BOBR4,ROMI3,BOMBRIL,INDS ROMI,Consumer Non-Cyclical,Industrials,Personal and Home Care,Machinery and Equipment,Home Care,Industrial Machinery,Between-sector,False,0.0980386997709278,4669,initial macro-sector classification
EMAE4,SHUL4,EMAE,SCHULZ,Utilities,Industrials,Electric Utility,Machinery and Equipment,Generation,Industrial Machinery,Between-sector,False,0.0976982813906091,4379,initial macro-sector classification
CTNM4,SAPR4,COTEMINAS,SANEPAR,Consumer Cyclical,Utilities,Textiles,Water and Sanitation,Textiles,Water and Sanitation,Between-sector,False,0.0976438484990598,5097,initial macro-sector classification
BEES3,SCAR3,BANESTES,SAO CARLOS,Financials,Real Estate,Banks,Real Estate,Banks,Commercial Properties,Between-sector,False,0.0973731646694156,4800,initial macro-sector classification
ROMI3,SCAR3,INDS ROMI,SAO CARLOS,Industrials,Real Estate,Machinery and Equipment,Real Estate,Industrial Machinery,Commercial Properties,Between-sector,False,0.0967076440869108,4853,initial macro-sector classification
CGAS5,MGEL4,COMGAS,MANGELS,Utilities,Basic Materials,Gas Utility,Steel and Metallurgy,Distribution,Metallurgy,Between-sector,False,0.0967000587155984,5136,initial macro-sector classification
LREN3,MGEL4,LOJAS RENNER,MANGELS,Consumer Cyclical,Basic Materials,Retail,Steel and Metallurgy,Apparel,Metallurgy,Between-sector,False,0.0963193981409211,4542,initial macro-sector classification
BBDC4,TELB4,BRADESCO,TELEBRAS,Financials,Telecommunications,Banks,Telecommunications,Banks,Telecommunications,Between-sector,False,0.0957109384904786,6852,initial macro-sector classification
EMAE4,KLBN4,EMAE,KLABIN,Utilities,Basic Materials,Electric Utility,Paper and Cellulose,Generation,Paper and Cellulose,Between-sector,False,0.0948888813725853,5256,initial macro-sector classification
BOBR4,BRKM3,BOMBRIL,BRASKEM,Consumer Non-Cyclical,Basic Materials,Personal and Home Care,Chemicals,Home Care,Petrochemicals,Between-sector,False,0.0947451872158262,4460,initial macro-sector classification
SCAR3,TRPL4,SAO CARLOS,ISA CTEEP,Real Estate,Utilities,Real Estate,Electric Utility,Commercial Properties,Transmission,Between-sector,False,0.09470613308135,5171,initial macro-sector classification
SCAR3,UNIP6,SAO CARLOS,UNIPAR,Real Estate,Basic Materials,Real Estate,Chemicals,Commercial Properties,Chemicals,Between-sector,False,0.0944524278194396,5448,initial macro-sector classification
BAZA3,KEPL3,BANCO DA AMAZONIA,KEPLER WEBER,Financials,Industrials,Banks,Machinery and Equipment,Banks,Agricultural,Between-sector,False,0.0943539476930851,4680,initial macro-sector classification
CPLE3,MGEL4,COPEL,MANGELS,Utilities,Basic Materials,Electric Utility,Steel and Metallurgy,Generation and Distribution,Metallurgy,Between-sector,False,0.0937209661154204,5680,initial macro-sector classification
BRKM3,EMAE4,BRASKEM,EMAE,Basic Materials,Utilities,Chemicals,Electric Utility,Petrochemicals,Generation,Between-sector,False,0.0936719545857957,4411,initial macro-sector classification
BEES3,EMBR3,BANESTES,EMBRAER,Financials,Industrials,Banks,Aerospace and Defense,Banks,Aerospace,Between-sector,False,0.093538567672302,5081,initial macro-sector classification
EMAE4,GRND3,EMAE,GRENDENE,Utilities,Consumer Cyclical,Electric Utility,Apparel and Footwear,Generation,Footwear,Between-sector,False,0.092948924650423,4570,initial macro-sector classification
BEES3,BRKM3,BANESTES,BRASKEM,Financials,Basic Materials,Banks,Chemicals,Banks,Petrochemicals,Between-sector,False,0.0929413251691629,4699,initial macro-sector classification
BAZA3,SCAR3,BANCO DA AMAZONIA,SAO CARLOS,Financials,Real Estate,Banks,Real Estate,Banks,Commercial Properties,Between-sector,False,0.092816835127359,4844,initial macro-sector classification
EMAE4,GOAU3,EMAE,METALURGICA GERDAU,Utilities,Basic Materials,Electric Utility,Steel and Metallurgy,Generation,Holdings,Between-sector,False,0.0920706253852299,5169,initial macro-sector classification
LREN3,TELB4,LOJAS RENNER,TELEBRAS,Consumer Cyclical,Telecommunications,Retail,Telecommunications,Apparel,Telecommunications,Between-sector,False,0.0915738701210327,5060,initial macro-sector classification
SCAR3,SHUL4,SAO CARLOS,SCHULZ,Real Estate,Industrials,Real Estate,Machinery and Equipment,Commercial Properties,Industrial Machinery,Between-sector,False,0.0911674163696368,4628,initial macro-sector classification
MGEL4,POMO4,MANGELS,MARCOPOLO,Basic Materials,Industrials,Steel and Metallurgy,Transportation Equipment,Metallurgy,Commercial Vehicles,Between-sector,False,0.0910179983530887,5642,initial macro-sector classification
GUAR3,MGEL4,GUARARAPES,MANGELS,Consumer Cyclical,Basic Materials,Retail,Steel and Metallurgy,Apparel,Metallurgy,Between-sector,False,0.0909197626192199,5138,initial macro-sector classification
ALPA4,MGEL4,ALPARGATAS,MANGELS,Consumer Cyclical,Basic Materials,Apparel and Footwear,Steel and Metallurgy,Footwear,Metallurgy,Between-sector,False,0.0908769021724231,5409,initial macro-sector classification
ITSA4,TELB3,ITAUSA,TELEBRAS,Financials,Telecommunications,Financial Services,Telecommunications,Holdings,Telecommunications,Between-sector,False,0.0904548352710651,5385,initial macro-sector classification
EMAE4,ROMI3,EMAE,INDS ROMI,Utilities,Industrials,Electric Utility,Machinery and Equipment,Generation,Industrial Machinery,Between-sector,False,0.0889264795670673,4632,initial macro-sector classification
BEES3,GUAR3,BANESTES,GUARARAPES,Financials,Consumer Cyclical,Banks,Retail,Banks,Apparel,Between-sector,False,0.0886335282861865,5016,initial macro-sector classification
MGEL4,ROMI3,MANGELS,INDS ROMI,Basic Materials,Industrials,Steel and Metallurgy,Machinery and Equipment,Metallurgy,Industrial Machinery,Between-sector,False,0.0886268954323672,4646,initial macro-sector classification
RENT3,TELB4,LOCALIZA,TELEBRAS,Industrials,Telecommunications,Transportation,Telecommunications,Rent a Car,Telecommunications,Between-sector,False,0.0877525814806244,5074,initial macro-sector classification
BOBR4,SHUL4,BOMBRIL,SCHULZ,Consumer Non-Cyclical,Industrials,Personal and Home Care,Machinery and Equipment,Home Care,Industrial Machinery,Between-sector,False,0.0876880009264537,4440,initial macro-sector classification
CTNM4,SHUL4,COTEMINAS,SCHULZ,Consumer Cyclical,Industrials,Textiles,Machinery and Equipment,Textiles,Industrial Machinery,Between-sector,False,0.0870323645289308,4361,initial macro-sector classification
BAZA3,CTNM4,BANCO DA AMAZONIA,COTEMINAS,Financials,Consumer Cyclical,Banks,Textiles,Banks,Textiles,Between-sector,False,0.086840042567862,5144,initial macro-sector classification
BAZA3,MGEL4,BANCO DA AMAZONIA,MANGELS,Financials,Basic Materials,Banks,Steel and Metallurgy,Banks,Metallurgy,Between-sector,False,0.0868199438203833,4989,initial macro-sector classification
CPFE3,MGEL4,CPFL ENERGIA,MANGELS,Utilities,Basic Materials,Electric Utility,Steel and Metallurgy,Generation and Distribution,Metallurgy,Between-sector,False,0.0854083343348856,4721,initial macro-sector classification
BBDC4,TELB3,BRADESCO,TELEBRAS,Financials,Telecommunications,Banks,Telecommunications,Banks,Telecommunications,Between-sector,False,0.0850584619364033,5386,initial macro-sector classification
CYRE3,TELB3,CYRELA,TELEBRAS,Real Estate,Telecommunications,Real Estate,Telecommunications,Construction,Telecommunications,Between-sector,False,0.0843941579270509,3570,initial macro-sector classification
BOBR4,EMAE4,BOMBRIL,EMAE,Consumer Non-Cyclical,Utilities,Personal and Home Care,Electric Utility,Home Care,Generation,Between-sector,False,0.0836638354899229,5699,initial macro-sector classification
BEES3,UNIP6,BANESTES,UNIPAR,Financials,Basic Materials,Banks,Chemicals,Banks,Chemicals,Between-sector,False,0.0832411236310603,5147,initial macro-sector classification
COCE5,ROMI3,COELCE,INDS ROMI,Utilities,Industrials,Electric Utility,Machinery and Equipment,Distribution,Industrial Machinery,Between-sector,False,0.0830512217359671,5291,initial macro-sector classification
MGEL4,TRPL4,MANGELS,ISA CTEEP,Basic Materials,Utilities,Steel and Metallurgy,Electric Utility,Metallurgy,Transmission,Between-sector,False,0.0830120301263552,5328,initial macro-sector classification
CTNM4,EMAE4,COTEMINAS,EMAE,Consumer Cyclical,Utilities,Textiles,Electric Utility,Textiles,Generation,Between-sector,False,0.0827043466725432,5479,initial macro-sector classification
CPFE3,TELB4,CPFL ENERGIA,TELEBRAS,Utilities,Telecommunications,Electric Utility,Telecommunications,Generation and Distribution,Telecommunications,Between-sector,False,0.0821324252585405,5232,initial macro-sector classification
BAZA3,ROMI3,BANCO DA AMAZONIA,INDS ROMI,Financials,Industrials,Banks,Machinery and Equipment,Banks,Industrial Machinery,Between-sector,False,0.0815734206114088,4772,initial macro-sector classification
COCE5,EMBR3,COELCE,EMBRAER,Utilities,Industrials,Electric Utility,Aerospace and Defense,Distribution,Aerospace,Between-sector,False,0.0810144742371932,6552,initial macro-sector classification
EMBR3,ITSA3,EMBRAER,ITAUSA,Industrials,Financials,Aerospace and Defense,Financial Services,Aerospace,Holdings,Between-sector,False,0.0808936652458548,5593,initial macro-sector classification
COCE5,SCAR3,COELCE,SAO CARLOS,Utilities,Real Estate,Electric Utility,Real Estate,Distribution,Commercial Properties,Between-sector,False,0.0807101293545688,5408,initial macro-sector classification
